5.058892514196132,5.165595210661535
4.561817605409248,4.786123753877481
5.3473769881665865,4.675618081039478
4.577606464285245,4.98278595973745
4.8173099723127475,5.028398940004634
4.3905795337500635,4.296909409205068
5.573594130988248,6.623717561149084
4.613339205806889,5.204419054784346
5.362353725966226,6.096453174641499
4.263258890656337,4.483424537480081
4.792074226815256,5.32246509647086
4.6918687706511015,5.462790905906975
4.865248664679338,5.233599731761746
6.022057030202044,5.279546219943218
5.188947013980785,5.596747695663723
6.084067063858184,5.395322883905776
3.6829981047586546,5.339365704440201
5.0336454947702745,4.413321431830804
5.786890514192604,4.704410423155563
5.462151175644475,5.422755588664399
4.635830227929542,5.622152635483043
5.5430658109659365,5.199676796511978
5.383878196063571,4.506038153397228
4.983113407495822,5.715092707996362
4.205375441491523,5.24059832524806
5.414166303759748,3.9652231122038613
4.634117515751503,5.450222654569858
3.6368585570527197,4.709293913688831
5.128456974650269,5.075529180746218
5.265312665853233,3.935011438852402
4.902872530735641,4.520531365683087
5.128654616268379,5.21160785787548
5.917851704854304,5.4138249131075336
5.228592233983538,4.535633713280358
4.9366239247804815,4.811692848331147
5.0638355953084435,4.6678817124381675
4.678234413560748,4.285935281681156
3.9180816873711457,5.472418295112094
5.395983749899915,5.323387600661075
5.08277690240186,5.676983066270175
5.434070876084798,4.420301993615773
5.243890111344309,4.3016197782092185
4.380185918911848,5.0176455818547945
4.838965943511274,5.240282241373567
5.547842136661001,4.727224082414064
4.227776787001712,5.241555470216729
5.522989935714007,4.566926448897993
4.301974485944067,5.608891818148646
4.70868473468859,5.292213275538956
4.879150879780476,4.87140423555628
5.438604920233987,5.664805792334594
3.5702831863157054,5.066250871651889
5.050813630316565,5.694560458784872
5.45451566474384,5.500281457981279
5.038936115672259,4.889158981336158
4.902257504315246,4.424269199029469
4.508085629722006,4.563985241758213
4.536782599856246,5.668180770698781
5.160537346601428,4.3676147286799765
5.835042982053844,5.463185134969331
4.959107300318077,4.342657375836005
4.700677250227456,5.568879420313651
4.4144375579310156,5.070564987360967
5.315656870186151,5.630146177991739
5.560239606301061,4.725800234995338
5.8370632959130395,4.500361193777458
4.601014819966681,5.481870886774828
5.544510126315239,5.514585443861344
5.309628454494632,4.840179056981549
5.829965449173209,5.807540340545504
4.480215927321986,4.684838275884166
